id,user,temp,gasDetect,fireDetect,lightLevel,month,hour,day,year
2008,Default,20.61,0,0,684,8,23,7,2024
4254,John,15.13,0,0,0,8,15,7,2024
8843,Jane,12.97,0,0,0,8,12,7,2024
1832,Default,25.16,0,0,246,8,7,7,2024
4767,Jane,15.94,0,0,0,8,7,7,2024
4091,Jane,16.03,0,0,0,8,6,7,2024
3811,Jane,14.81,0,0,0,8,1,7,2024
5126,Jane,15.91,0,0,110,8,18,6,2024
7595,John,13.94,0,0,203,8,16,6,2024
1906,Default,15.34,0,0,161,8,13,6,2024
5185,Jane,15.78,0,0,0,8,13,5,2024
4720,John,13.29,0,0,0,8,2,5,2024
2652,John,12.66,0,0,0,8,23,4,2024
8624,John,14.08,0,0,137,8,16,4,2024
3506,John,14.45,0,0,0,8,7,4,2024
6211,Jane,14.26,0,0,0,8,6,4,2024
5147,John,13.66,0,0,158,8,18,3,2024
1358,Jane,11.59,0,0,0,8,14,3,2024
2662,John,11.7,0,0,0,8,5,3,2024
2068,Jane,16.48,0,0,0,8,4,3,2024
4875,Jane,17.47,0,0,0,8,0,3,2024
8584,John,12.88,0,0,0,8,0,3,2024
4897,John,12.86,0,0,0,8,2,2,2024
3888,Jane,13.61,0,0,0,8,9,1,2024
8139,Jane,13.42,0,0,0,7,20,31,2024
7438,John,13.39,0,0,0,7,15,31,2024
4696,John,15.02,0,0,0,7,7,31,2024
5644,Jane,14.83,0,0,0,7,7,31,2024
2172,John,13.01,0,0,0,7,3,31,2024
7472,Jane,15.15,0,0,0,7,3,31,2024
983,John,14.32,0,0,0,7,20,30,2024
637,Jane,13.02,0,0,0,7,18,30,2024
6151,John,13.14,0,0,0,7,10,30,2024
5483,John,15.5,0,0,0,7,2,30,2024
7232,John,14.16,0,0,0,7,23,29,2024
8802,Jane,13.41,0,0,0,7,17,29,2024
2782,John,15.85,0,0,0,7,13,29,2024
2895,Jane,12.86,0,0,0,7,8,29,2024
4486,Jane,14.15,0,0,0,7,3,29,2024
1492,Default,22.7,0,0,721,7,0,29,2024
6280,Jane,14.28,0,0,0,7,0,29,2024
4475,Jane,13.09,0,0,428,7,23,28,2024
7012,John,15.09,0,0,0,7,14,28,2024
2987,John,14.02,0,0,0,7,7,28,2024
3030,Jane,14.24,0,0,0,7,0,28,2024
3778,Jane,13.71,0,0,0,7,9,27,2024
8901,Jane,14.48,0,0,0,7,1,27,2024
5316,Jane,11.66,0,0,0,7,16,26,2024
1068,John,14.1,0,0,0,7,12,26,2024
277,Jane,14.62,0,0,0,7,5,26,2024
6314,John,13.52,0,0,0,7,20,25,2024
8883,Jane,13.63,0,0,0,7,19,25,2024
4859,Jane,11.07,0,0,0,7,10,25,2024
5985,Jane,12.55,0,0,0,7,10,25,2024
6168,John,13.24,0,0,0,7,18,24,2024
1667,Default,10.45,0,0,249,7,17,24,2024
5330,John,13.53,0,0,0,7,16,24,2024
720,Jane,13.25,0,0,0,7,15,24,2024
3190,John,15.6,0,0,0,7,15,24,2024
4638,Jane,11.01,0,0,0,7,14,24,2024
1558,Default,25.81,0,0,322,7,6,24,2024
6798,John,13.84,0,0,0,7,1,24,2024
7532,John,15.69,0,0,0,7,19,23,2024
5735,Jane,13.67,0,0,0,7,13,23,2024
1632,Default,20.04,0,0,296,7,12,23,2024
5607,John,13.75,0,0,0,7,10,23,2024
5260,John,13.94,0,0,0,7,7,23,2024
4879,Jane,13.35,0,0,0,7,16,22,2024
8249,John,13.51,0,0,0,7,12,22,2024
1597,John,15.68,0,0,0,7,10,22,2024
7108,Jane,15.62,0,0,0,7,4,22,2024
5002,Jane,12.74,0,0,0,7,11,21,2024
3216,Jane,13.8,0,0,0,7,7,21,2024
1529,Default,23.8,0,0,374,7,4,21,2024
1510,Default,23.73,0,0,678,7,2,21,2024
7611,Jane,12.13,0,0,0,7,20,20,2024
180,John,14.19,0,0,0,7,6,20,2024
5385,John,15.68,0,0,0,7,6,20,2024
1533,Default,28.25,0,0,526,7,5,20,2024
1552,Default,25.28,0,0,333,7,5,20,2024
5177,John,14.84,0,0,0,7,22,19,2024
3800,Jane,12.71,0,0,0,7,16,19,2024
6133,Jane,11.14,0,0,0,7,16,19,2024
3260,Jane,12.11,0,0,0,7,9,19,2024
4901,Jane,12.92,0,0,0,7,8,19,2024
50,Jane,15.49,0,0,0,7,4,19,2024
7421,Jane,13.3,0,0,0,7,2,19,2024
1584,John,15.35,0,0,0,7,20,18,2024
5487,Jane,11.09,0,0,0,7,18,18,2024
1614,Default,21.57,0,0,178,7,9,18,2024
8042,Jane,13.48,0,0,0,7,3,18,2024
4476,Jane,13.09,0,0,428,7,23,17,2024
346,Jane,12.66,0,0,0,7,21,17,2024
4144,John,13.76,0,0,0,7,20,17,2024
993,Jane,12.75,0,0,0,7,15,17,2024
4137,John,13.91,0,0,0,7,23,16,2024
4887,Jane,13.98,0,0,0,7,21,16,2024
3261,Jane,12.11,0,0,0,7,9,16,2024
4648,John,13.01,0,0,0,7,9,16,2024
7622,Jane,15.07,0,0,0,7,5,16,2024
957,Jane,12.75,0,0,0,7,16,15,2024
8303,Jane,11.27,0,0,0,7,15,15,2024
1572,Default,24.61,0,0,221,7,8,15,2024
4795,Jane,13.71,0,0,0,7,5,15,2024
5485,John,15.5,0,0,0,7,2,15,2024
8505,Jane,13.32,0,0,0,7,1,15,2024
5932,Jane,11.45,0,0,597,7,22,14,2024
7549,John,13.02,0,0,0,7,14,14,2024
1394,Jane,12.8,0,0,0,7,11,14,2024
1386,John,14.45,0,0,0,7,9,14,2024
5809,Jane,15.26,0,0,0,7,6,14,2024
4507,John,15.16,0,0,0,7,1,14,2024
6245,John,13.3,0,0,0,7,1,14,2024
4240,John,15.39,0,0,0,7,16,13,2024
7703,Jane,11.55,0,0,0,7,16,13,2024
1496,Default,18.01,1,0,460,7,0,13,2024
1336,John,14.94,0,0,0,7,22,12,2024
7090,John,13.42,0,0,0,7,22,12,2024
1671,Default,16.84,0,0,513,7,18,12,2024
1651,Jane,11.32,0,0,0,7,12,12,2024
2719,John,15.39,0,0,0,7,17,11,2024
3738,Jane,11.25,0,0,0,7,16,11,2024
3782,Jane,11.61,0,0,0,7,13,11,2024
1642,Default,16.16,0,0,136,7,12,11,2024
1626,Default,23.74,0,0,317,7,11,11,2024
6690,Jane,12.09,0,0,0,7,11,11,2024
2285,Jane,11.95,0,0,0,7,21,10,2024
6860,Jane,12.83,0,0,0,7,21,10,2024
3855,Jane,13.36,0,0,0,7,18,10,2024
4989,Jane,11.98,0,0,0,7,18,10,2024
6349,John,13.74,0,0,0,7,6,10,2024
7621,Jane,15.07,0,0,0,7,5,10,2024
8848,Jane,13.01,0,0,393,7,22,9,2024
4918,John,15.49,0,0,0,7,9,9,2024
4047,Jane,15.02,0,0,0,7,3,9,2024
6434,John,13.05,0,0,0,7,0,9,2024
8692,Jane,11.33,0,0,0,7,21,8,2024
1680,John,15.94,0,0,0,7,22,7,2024
1022,Jane,13.44,0,0,0,7,19,7,2024
7761,John,13.49,0,0,0,7,6,6,2024
7138,John,13.68,0,0,0,7,0,6,2024
874,John,13.84,0,0,0,7,20,5,2024
7406,John,13.01,0,0,0,7,18,5,2024
1633,Default,22.53,0,0,303,7,12,5,2024
2166,Jane,13.11,0,0,0,7,11,5,2024
5091,John,13.46,0,0,0,7,9,5,2024
5384,John,15.68,0,0,0,7,6,5,2024
6496,Jane,14.48,0,0,0,7,2,5,2024
5980,John,15.49,0,0,0,7,13,4,2024
8463,Jane,11.31,0,0,0,7,11,4,2024
2990,John,14.02,0,0,0,7,7,4,2024
4155,John,14.16,0,0,0,7,4,4,2024
1504,Default,19.51,0,0,431,7,0,4,2024
3151,John,15.71,0,0,0,7,17,3,2024
170,Jane,11.35,0,0,0,7,16,3,2024
5862,John,14.03,0,0,0,7,16,3,2024
8775,John,13.86,0,0,0,7,15,3,2024
7013,John,15.09,0,0,0,7,14,3,2024
2288,Jane,13.7,0,0,0,7,12,3,2024
5457,John,15.2,0,0,0,7,8,3,2024
2123,Jane,13.47,0,0,0,7,6,3,2024
1517,Default,27.58,0,0,599,7,4,3,2024
7021,Jane,14.09,0,0,0,7,2,3,2024
2100,Jane,11.1,0,0,0,7,21,2,2024
4143,John,13.76,0,0,0,7,20,2,2024
4205,John,13.47,0,0,0,7,13,2,2024
1379,John,13.27,0,0,0,7,2,2,2024
6768,John,14.51,0,0,0,7,1,2,2024
1486,Jane,13.58,0,0,402,7,22,1,2024
1960,John,13.44,0,0,0,7,14,1,2024
2988,John,14.02,0,0,0,7,7,1,2024
4043,Jane,13.37,0,0,0,7,7,1,2024
4984,John,14.38,0,0,0,7,3,1,2024
752,Jane,15.87,0,0,0,7,0,1,2024
1455,Default,22.67,0,0,693,6,23,30,2024
345,John,15.74,0,0,0,6,12,30,2024
4973,Jane,12.12,0,0,0,6,11,30,2024
4994,Jane,13.8,0,0,0,6,8,30,2024
2474,John,14.36,0,0,0,6,6,30,2024
2043,John,13.93,0,0,0,6,2,30,2024
5372,John,13.01,0,0,0,6,21,29,2024
3887,Jane,13.59,0,0,0,6,16,29,2024
4135,Jane,13.97,0,0,0,6,13,29,2024
7547,John,13.23,0,0,0,6,12,29,2024
6766,Jane,12.04,0,0,0,6,8,29,2024
6645,John,14.42,0,0,0,6,0,29,2024
6808,Jane,12.99,0,0,365,6,23,28,2024
2262,Jane,12.22,0,0,469,6,22,28,2024
1880,John,15.8,0,0,0,6,16,28,2024
1316,Default,25.73,0,0,554,6,5,28,2024
5823,John,13.71,0,0,0,6,2,28,2024
7747,Jane,13.37,0,0,0,6,2,28,2024
1900,John,13.39,0,0,0,6,1,28,2024
1402,Default,10.19,0,0,295,6,18,27,2024
1302,John,13.57,0,0,0,6,13,27,2024
519,John,14.51,0,0,0,6,12,27,2024
7786,Jane,12.64,0,0,0,6,11,27,2024
8405,Jane,11.26,0,0,0,6,10,27,2024
6204,John,14.74,0,0,0,6,9,27,2024
8428,John,15.55,0,0,0,6,20,26,2024
5182,John,14.1,0,0,0,6,19,26,2024
636,John,13.95,0,0,0,6,17,26,2024
4228,John,13.27,0,0,0,6,10,26,2024
2617,Jane,15.45,0,0,0,6,6,26,2024
2680,John,14.51,0,0,0,6,4,26,2024
2400,Jane,13.36,0,0,0,6,3,26,2024
7285,Jane,11.29,0,0,370,6,22,25,2024
4244,John,13.45,0,0,0,6,21,25,2024
1407,Default,18.33,0,0,590,6,20,25,2024
4069,John,13.93,0,0,0,6,17,25,2024
890,John,14.02,0,0,0,6,14,25,2024
7800,Jane,12.88,0,0,0,6,13,25,2024
8559,Jane,12.82,0,0,0,6,12,25,2024
938,John,14.75,0,0,0,6,10,25,2024
290,John,13.91,0,0,0,6,9,25,2024
4771,Jane,12.01,0,0,0,6,8,25,2024
6927,Jane,13.12,0,0,0,6,8,25,2024
1277,Default,23.23,0,0,692,6,1,25,2024
1430,Default,17.28,1,0,651,6,21,24,2024
2613,Jane,12.35,0,0,0,6,15,24,2024
7308,John,15.9,0,0,0,6,14,24,2024
6565,John,14.69,0,0,0,6,13,24,2024
7876,John,14.45,0,0,0,6,11,24,2024
2477,Jane,15.1,0,0,0,6,7,24,2024
4934,Jane,13.66,0,0,0,6,20,23,2024
7769,John,13.97,0,0,0,6,13,23,2024
4246,John,13.45,0,0,0,6,21,22,2024
1371,Default,18.7,0,1,155,6,12,22,2024
6775,Jane,11.12,0,0,0,6,10,22,2024
8703,John,14.29,0,0,0,6,9,22,2024
2929,Jane,13.25,0,0,0,6,5,22,2024
1953,John,15.37,0,0,0,6,2,22,2024
2452,Jane,12.14,0,0,0,6,21,21,2024
4343,John,13.39,0,0,0,6,21,21,2024
4202,John,14.8,0,0,0,6,19,21,2024
5424,Jane,11.36,0,0,0,6,19,21,2024
2103,John,13.42,0,0,0,6,18,21,2024
1872,John,15.0,0,0,0,6,17,21,2024
5821,Jane,11.25,0,0,0,6,17,21,2024
6057,John,13.2,0,0,0,6,10,21,2024
1320,John,15.23,0,0,0,6,9,21,2024
7033,Jane,12.1,0,0,0,6,9,21,2024
4868,Jane,11.93,0,0,0,6,21,20,2024
4067,John,15.26,0,0,0,6,19,20,2024
4277,Jane,13.25,0,0,0,6,6,20,2024
1047,John,13.1,0,0,0,6,4,20,2024
7877,John,14.36,0,0,0,6,18,19,2024
4126,Jane,13.39,0,0,0,6,13,19,2024
1271,Default,16.91,0,0,471,6,0,19,2024
1434,Default,17.37,0,0,639,6,21,18,2024
1451,John,14.99,0,0,0,6,12,18,2024
4258,Jane,14.12,0,0,0,6,6,18,2024
3834,Jane,15.91,0,0,0,6,0,18,2024
7282,John,13.83,0,0,0,6,23,17,2024
2758,John,15.36,0,0,0,6,19,17,2024
2623,John,13.77,0,0,0,6,17,17,2024
6564,John,14.69,0,0,0,6,13,17,2024
3772,Jane,11.85,0,0,0,6,10,17,2024
4227,John,13.27,0,0,0,6,10,17,2024
4862,Jane,15.76,0,0,0,6,7,17,2024
4589,John,15.76,0,0,0,6,2,17,2024
2529,Jane,13.29,0,0,0,6,0,17,2024
1456,Default,20.73,0,0,695,6,23,16,2024
1141,John,15.94,0,0,0,6,15,16,2024
3224,Jane,15.73,0,0,0,6,5,16,2024
3130,John,13.72,0,0,0,6,3,16,2024
5824,John,13.71,0,0,0,6,2,16,2024
1481,John,13.39,0,0,0,6,15,15,2024
4972,Jane,12.12,0,0,0,6,11,15,2024
6716,John,15.73,0,0,0,6,8,15,2024
2475,Jane,13.83,0,0,0,6,16,14,2024
3955,John,15.98,0,0,0,6,7,14,2024
1476,Default,15.86,0,0,455,6,23,13,2024
4535,Jane,11.45,0,0,0,6,18,13,2024
8742,John,14.92,0,0,0,6,18,13,2024
8553,John,14.62,0,0,0,6,9,13,2024
4567,Jane,14.14,0,0,0,6,4,13,2024
1296,Default,25.12,0,0,650,6,3,13,2024
4469,Jane,12.86,0,0,487,6,22,12,2024
1427,Default,16.93,0,0,649,6,21,12,2024
7320,Jane,11.46,0,0,0,6,20,12,2024
6015,John,15.48,0,0,0,6,17,12,2024
4594,John,15.41,0,0,0,6,11,12,2024
7142,John,13.43,0,0,0,6,9,12,2024
3964,Jane,12.05,0,0,0,6,8,12,2024
5307,John,13.89,0,0,0,6,8,12,2024
1308,John,13.52,0,0,0,6,5,12,2024
6502,John,14.53,0,0,0,6,3,12,2024
2170,John,13.22,0,0,0,6,2,12,2024
6179,John,13.28,0,0,0,6,1,12,2024
8056,John,14.78,0,0,0,6,18,11,2024
3286,Jane,13.26,0,0,0,6,8,11,2024
649,Jane,14.56,0,0,0,6,5,11,2024
1314,Default,23.22,0,0,383,6,4,11,2024
6064,John,13.63,0,0,0,6,6,10,2024
1478,Default,15.29,0,0,448,6,23,9,2024
330,Jane,12.88,0,0,0,6,12,9,2024
6718,Jane,13.47,0,0,0,6,10,9,2024
6148,John,15.17,0,0,0,6,6,9,2024
1093,Jane,14.52,0,0,0,6,0,9,2024
1450,Default,19.36,0,0,677,6,22,8,2024
725,Jane,12.4,0,0,0,6,19,8,2024
1403,Default,12.09,0,0,294,6,18,8,2024
6630,Jane,11.35,0,0,0,6,13,8,2024
3743,Jane,12.13,0,0,0,6,12,8,2024
3773,Jane,11.85,0,0,0,6,10,8,2024
7755,John,15.39,0,0,0,6,19,7,2024
1877,John,14.04,0,0,0,6,9,7,2024
3358,John,13.51,0,0,0,6,19,6,2024
5883,Jane,11.48,0,0,0,6,16,6,2024
1060,John,14.72,0,0,0,6,12,6,2024
1324,Default,24.85,0,0,347,6,5,6,2024
1641,Jane,13.18,0,0,0,6,1,6,2024
3672,John,15.39,0,0,0,6,1,6,2024
1378,Default,16.8,0,0,396,6,16,5,2024
1864,John,13.92,0,0,0,6,16,5,2024
3111,Jane,14.5,0,0,0,6,5,5,2024
7932,Jane,11.15,0,0,0,6,14,4,2024
1836,John,13.74,0,0,0,6,9,4,2024
4990,John,15.58,0,0,0,6,6,4,2024
370,John,15.89,0,0,0,6,5,4,2024
8396,John,13.51,0,0,0,6,16,3,2024
4133,Jane,13.97,0,0,0,6,13,3,2024
1350,Default,24.11,0,0,319,6,10,3,2024
6058,John,13.2,0,0,0,6,10,3,2024
7672,John,13.27,0,0,0,6,7,3,2024
3601,Jane,13.96,0,0,0,6,1,3,2024
4454,John,14.12,0,0,0,6,19,2,2024
1377,Default,17.36,0,0,395,6,16,2,2024
8887,John,15.36,0,0,0,6,13,2,2024
1441,John,14.9,0,0,0,6,12,2,2024
3742,Jane,12.13,0,0,0,6,12,2,2024
4805,Jane,12.37,0,0,0,6,9,2,2024
5306,John,13.89,0,0,0,6,8,2,2024
4070,John,14.55,0,0,0,6,3,2,2024
3241,Jane,11.52,0,0,425,6,22,1,2024
5893,Jane,13.37,0,0,0,6,6,1,2024
7342,Jane,13.87,0,0,0,6,4,1,2024
5130,John,14.62,0,0,0,5,22,31,2024
8224,Jane,11.09,0,0,548,5,22,31,2024
3587,Jane,13.54,0,0,0,5,5,31,2024
7647,John,14.43,0,0,0,5,0,31,2024
8710,John,13.94,0,0,0,5,19,30,2024
469,John,15.93,0,0,0,5,18,30,2024
5984,Jane,11.61,0,0,0,5,12,30,2024
6257,John,13.56,0,0,0,5,12,30,2024
6430,Jane,13.56,0,0,0,5,21,29,2024
5262,Jane,12.45,0,0,0,5,11,29,2024
1031,Default,20.44,0,0,718,5,0,29,2024
4819,Jane,11.86,0,0,0,5,19,28,2024
8185,John,13.93,0,0,0,5,18,28,2024
2604,John,14.68,0,0,0,5,16,27,2024
8195,Jane,11.99,0,0,0,5,10,27,2024
7004,John,14.71,0,0,0,5,2,27,2024
4439,John,13.98,0,0,0,5,22,26,2024
922,Jane,13.55,0,0,0,5,19,26,2024
6848,John,15.27,0,0,0,5,19,26,2024
7879,John,13.43,0,0,0,5,19,26,2024
7123,Jane,11.92,0,0,0,5,18,26,2024
2146,John,13.04,0,0,0,5,8,26,2024
1043,Default,18.79,0,0,444,5,0,26,2024
8186,John,13.93,0,0,0,5,18,25,2024
3531,Jane,12.79,0,0,0,5,11,25,2024
6158,Jane,12.85,0,0,0,5,9,25,2024
4778,John,15.49,0,0,0,5,6,25,2024
1096,Default,27.2,0,0,554,5,5,25,2024
2996,Jane,14.85,0,0,0,5,2,25,2024
8035,John,14.69,0,0,0,5,1,25,2024
1794,John,14.87,0,0,0,5,20,24,2024
4722,Jane,13.38,0,0,0,5,20,24,2024
4073,Jane,13.44,0,0,0,5,16,24,2024
1202,Jane,13.72,0,0,0,5,15,24,2024
316,Jane,15.18,0,0,0,5,3,24,2024
3789,John,13.27,0,0,0,5,23,23,2024
482,Jane,12.0,0,0,0,5,19,23,2024
1225,John,15.12,0,0,0,5,18,23,2024
8754,Jane,13.25,0,0,0,5,12,23,2024
1604,John,15.39,0,0,0,5,6,21,2024
1066,Default,23.8,0,0,680,5,2,21,2024
7239,John,14.07,0,0,0,5,21,20,2024
704,Jane,13.37,0,0,0,5,19,20,2024
1150,Default,20.22,0,0,320,5,14,20,2024
8675,Jane,12.31,0,0,0,5,10,20,2024
6745,John,13.19,0,0,0,5,8,20,2024
5820,Jane,12.43,0,0,0,5,18,19,2024
5382,John,14.92,0,0,0,5,5,19,2024
7976,Jane,14.69,0,0,0,5,3,19,2024
7357,Jane,11.13,0,0,0,5,20,18,2024
1983,Jane,13.57,0,0,0,5,19,18,2024
5860,John,15.89,0,0,0,5,2,18,2024
7646,Jane,14.71,0,0,0,5,0,18,2024
1210,Default,17.92,0,0,627,5,21,17,2024
2871,John,15.5,0,0,0,5,21,17,2024
8036,John,13.99,0,0,0,5,12,17,2024
8338,John,13.17,0,0,0,5,11,17,2024
5383,John,14.92,0,0,0,5,5,17,2024
5267,John,13.15,0,0,0,5,4,17,2024
8696,Jane,13.72,0,0,0,5,4,17,2024
4772,John,14.36,0,0,0,5,22,16,2024
8713,John,13.94,0,0,0,5,19,16,2024
2365,John,14.4,0,0,0,5,11,16,2024
3706,John,13.42,0,0,0,5,8,16,2024
8745,Jane,15.81,0,0,0,5,5,16,2024
2539,John,14.02,0,0,0,5,4,16,2024
7434,John,13.95,0,0,0,5,23,15,2024
2643,Jane,12.99,0,0,0,5,15,15,2024
1135,Default,15.62,0,0,153,5,13,15,2024
4149,Jane,12.17,0,0,0,5,12,15,2024
4098,Jane,13.86,0,0,0,5,1,15,2024
8350,Jane,13.76,0,0,0,5,1,15,2024
6190,John,15.4,0,0,0,5,12,14,2024
4224,John,14.5,0,0,0,5,6,14,2024
5158,John,14.94,0,0,0,5,5,14,2024
8034,John,14.69,0,0,0,5,1,14,2024
8155,Jane,12.85,0,0,599,5,23,13,2024
6593,Jane,12.59,0,0,0,5,15,13,2024
8676,Jane,12.31,0,0,0,5,10,13,2024
7667,John,14.29,0,0,0,5,5,13,2024
3142,John,15.08,0,0,0,5,20,12,2024
4382,John,13.1,0,0,0,5,12,12,2024
1956,John,14.14,0,0,0,5,5,12,2024
2922,John,13.18,0,0,0,5,0,12,2024
5699,Jane,11.59,0,0,478,5,22,11,2024
7847,John,15.69,0,0,0,5,20,10,2024
633,John,13.59,0,0,0,5,19,10,2024
7094,Jane,11.24,0,0,0,5,16,10,2024
655,Jane,11.8,0,0,0,5,14,10,2024
7588,John,14.52,0,0,0,5,9,10,2024
6088,Jane,15.27,0,0,0,5,5,10,2024
8695,Jane,13.72,0,0,0,5,4,10,2024
2438,Jane,13.68,0,0,357,5,23,9,2024
497,John,13.38,0,0,0,5,12,9,2024
1355,John,14.58,0,0,0,5,12,9,2024
6567,John,14.01,0,0,0,5,12,9,2024
905,John,13.59,0,0,0,5,8,9,2024
2806,John,15.03,0,0,0,5,8,9,2024
5062,Jane,15.94,0,0,0,5,7,9,2024
3808,John,13.97,0,0,0,5,21,8,2024
3143,John,15.08,0,0,0,5,20,8,2024
3465,Jane,11.47,0,0,0,5,20,8,2024
3639,Jane,15.24,0,0,0,5,4,8,2024
7414,Jane,12.37,0,0,0,5,20,7,2024
1200,Default,9.88,0,0,320,5,19,7,2024
2919,John,14.81,0,0,0,5,10,7,2024
931,Jane,11.5,0,0,0,5,9,7,2024
5898,John,14.49,0,0,0,5,7,7,2024
1208,Jane,14.62,0,0,0,5,2,7,2024
6076,Jane,13.57,0,0,0,5,16,6,2024
800,John,14.9,0,0,0,5,3,6,2024
7705,Jane,11.1,0,0,0,5,21,5,2024
6191,John,15.4,0,0,0,5,12,5,2024
1106,Default,27.28,0,0,490,5,6,5,2024
4853,John,14.21,0,0,0,5,6,5,2024
2954,Jane,15.33,0,0,0,5,2,5,2024
3210,Jane,15.55,0,0,0,5,0,5,2024
6877,John,15.22,0,0,0,5,0,5,2024
2706,Jane,13.16,0,0,0,5,20,4,2024
1708,Jane,12.87,0,0,0,5,17,4,2024
4852,John,14.21,0,0,0,5,6,4,2024
2460,John,14.21,0,0,0,5,15,3,2024
4733,John,13.04,0,0,0,5,9,3,2024
1114,Default,24.28,0,0,296,5,6,3,2024
3915,Jane,13.2,0,0,0,5,5,3,2024
3100,John,15.03,0,0,0,5,22,2,2024
760,Jane,15.74,0,0,0,5,0,2,2024
1464,Jane,13.48,0,0,330,5,23,1,2024
1975,John,14.88,0,0,0,5,22,1,2024
4724,John,15.0,0,0,0,5,19,1,2024
7878,John,13.43,0,0,0,5,19,1,2024
5669,Jane,13.36,0,0,0,5,18,1,2024
7304,John,13.86,0,0,0,5,18,1,2024
6347,Jane,12.07,0,0,0,5,15,1,2024
5263,Jane,12.97,0,0,0,5,9,1,2024
3530,John,19.03,0,0,267,4,18,30,2024
7361,Jane,12.51,0,0,221,4,13,30,2024
7614,John,7.12,0,0,0,4,11,30,2024
7717,John,9.24,0,0,0,4,11,30,2024
4713,John,14.85,0,0,0,4,5,30,2024
6290,John,13.22,0,0,0,4,1,30,2024
8344,Jane,21.73,0,0,507,4,20,29,2024
3461,Jane,12.21,0,0,211,4,13,29,2024
7545,Jane,17.13,0,0,135,4,2,29,2024
7925,John,14.42,0,0,0,4,23,28,2024
4781,Jane,21.56,0,0,447,4,22,28,2024
1858,Jane,19.69,0,0,558,4,21,28,2024
8875,Jane,11.98,0,0,292,4,8,28,2024
3907,John,15.78,0,0,0,4,3,28,2024
1736,Jane,21.17,0,0,384,4,22,27,2024
8519,Jane,18.84,0,0,422,4,22,27,2024
1273,Jane,15.52,0,0,320,4,18,27,2024
2608,Jane,12.72,0,0,508,4,18,27,2024
4839,Jane,11.27,0,0,86,4,13,27,2024
5666,John,13.67,0,0,0,4,4,27,2024
7310,Jane,16.34,0,0,37,4,3,27,2024
778,Default,22.61,0,0,727,4,0,27,2024
8026,Jane,10.73,0,0,45,4,12,26,2024
4325,John,10.0,0,0,0,4,11,26,2024
936,Jane,16.11,0,0,245,4,4,26,2024
3906,John,15.78,0,0,0,4,3,26,2024
4464,Jane,17.1,0,0,257,4,1,26,2024
4413,John,21.91,0,0,432,4,22,25,2024
2148,John,18.6,0,0,575,4,21,25,2024
1152,Jane,12.0,0,0,574,4,16,25,2024
6678,John,15.54,0,0,0,4,6,25,2024
299,John,14.29,0,0,0,4,0,25,2024
5755,Jane,18.82,0,0,309,4,21,24,2024
6620,Jane,21.14,0,0,429,4,21,24,2024
3165,John,21.31,0,0,27,4,17,24,2024
6911,Jane,13.39,0,0,175,4,13,24,2024
8064,Jane,12.7,0,0,97,4,12,24,2024
941,Default,21.63,0,0,184,4,9,24,2024
3768,Jane,11.35,0,0,284,4,8,24,2024
569,John,8.44,0,0,0,4,11,23,2024
956,Default,24.47,0,0,303,4,11,23,2024
3334,Jane,16.83,0,0,148,4,7,23,2024
1791,Jane,17.19,0,0,247,4,4,23,2024
839,Default,25.57,0,0,655,4,3,23,2024
6473,John,13.52,0,0,0,4,3,23,2024
7007,Jane,16.9,0,0,11,4,3,23,2024
7378,Jane,15.84,0,0,366,4,19,22,2024
946,Default,26.44,0,1,321,4,10,22,2024
5971,Jane,12.89,0,0,100,4,10,22,2024
5149,Jane,17.83,0,0,225,4,1,22,2024
5226,Jane,16.93,0,0,52,4,0,22,2024
693,John,19.76,0,0,384,4,22,21,2024
8450,John,9.07,0,0,0,4,10,21,2024
3909,John,15.78,0,0,0,4,3,21,2024
4815,John,9.24,0,0,0,4,15,20,2024
960,Default,20.82,0,0,143,4,11,20,2024
4493,Jane,11.06,0,0,84,4,11,20,2024
3533,Jane,17.41,0,0,33,4,3,20,2024
3011,Jane,16.54,0,0,111,4,1,20,2024
8287,Jane,16.81,0,0,267,4,23,19,2024
790,Jane,18.01,0,0,559,4,21,19,2024
6467,Jane,12.23,0,0,467,4,17,19,2024
1235,Jane,10.14,0,0,118,4,15,19,2024
4983,John,7.93,0,0,0,4,11,19,2024
172,John,8.87,0,0,0,4,10,19,2024
2094,Jane,11.24,0,0,185,4,10,19,2024
903,John,13.28,0,0,0,4,7,19,2024
4106,John,14.61,0,0,0,4,2,19,2024
785,Default,16.94,0,0,452,4,0,19,2024
3501,John,12.83,0,0,0,4,0,19,2024
8205,Jane,15.38,0,0,444,4,18,18,2024
5257,Jane,15.94,0,0,460,4,17,18,2024
4324,John,10.0,0,0,0,4,11,18,2024
7312,Jane,16.34,0,0,37,4,3,18,2024
5428,John,20.26,0,0,444,4,20,17,2024
5507,John,7.66,0,0,0,4,15,17,2024
184,Jane,11.11,0,0,130,4,10,17,2024
7474,Jane,17.33,0,0,291,4,7,17,2024
7311,Jane,16.34,0,0,37,4,3,17,2024
8257,John,21.99,0,0,416,4,21,16,2024
7379,Jane,15.84,0,0,366,4,19,16,2024
3458,Jane,13.43,0,0,600,4,18,16,2024
7665,John,20.27,0,0,32,4,18,16,2024
8063,Jane,13.97,0,0,36,4,15,16,2024
5757,John,8.35,0,0,0,4,8,16,2024
3450,John,14.67,0,0,0,4,6,16,2024
5018,John,13.6,0,0,0,4,2,16,2024
